user_id,recency_days,freq_orders,monetary_gmv,r_score,f_score,m_score,segment
5874,35,1,56.0,3,2,1,一般挽留客户
5731,87,1,56.0,5,3,1,一般发展客户
176,45,1,56.0,4,2,1,一般发展客户
3733,68,1,56.0,5,3,1,一般发展客户
4193,38,1,56.0,3,2,1,一般挽留客户
4276,20,1,55.23,2,1,1,一般挽留客户
907,65,1,55.0,4,2,1,一般发展客户
2241,70,1,55.0,5,3,1,一般发展客户
9532,28,1,55.0,3,1,1,一般挽留客户
2150,76,1,55.0,5,3,1,一般发展客户
7777,52,1,55.0,4,2,1,一般发展客户
8353,23,1,54.0,2,1,1,一般挽留客户
1311,75,1,54.0,5,3,1,一般发展客户
1165,14,1,54.0,2,1,1,一般挽留客户
6763,29,1,53.0,3,1,1,一般挽留客户
5246,81,1,53.0,5,3,1,一般发展客户
9944,42,1,53.0,4,2,1,一般发展客户
3319,88,1,53.0,5,3,1,一般发展客户
6973,8,1,53.0,1,1,1,一般挽留客户
9982,50,1,53.0,4,2,1,一般发展客户
7577,20,1,53.0,2,1,1,一般挽留客户
5247,76,1,53.0,5,3,1,一般发展客户
6156,16,1,52.0,2,1,1,一般挽留客户
6149,88,1,52.0,5,3,1,一般发展客户
2545,19,1,52.0,2,1,1,一般挽留客户
2624,39,1,52.0,3,2,1,一般挽留客户
8664,81,1,52.0,5,3,1,一般发展客户
5199,39,1,51.0,3,2,1,一般挽留客户
8863,55,1,51.0,4,2,1,一般发展客户
9235,57,1,51.0,4,2,1,一般发展客户
5668,25,1,51.0,2,1,1,一般挽留客户
4380,58,1,51.0,4,2,1,一般发展客户
4387,53,1,50.0,4,2,1,一般发展客户
5353,58,1,50.0,4,2,1,一般发展客户
124,45,1,50.0,4,2,1,一般发展客户
4970,29,1,49.0,3,1,1,一般挽留客户
6906,78,1,48.0,5,3,1,一般发展客户
8169,90,1,48.0,5,3,1,一般发展客户
6240,21,1,47.0,2,1,1,一般挽留客户
6058,41,1,47.0,3,2,1,一般挽留客户
3499,66,1,47.0,5,3,1,一般发展客户
2847,5,1,47.0,1,1,1,一般挽留客户
9971,65,1,46.0,5,3,1,一般发展客户
3822,53,1,46.0,4,2,1,一般发展客户
7748,33,1,46.0,3,1,1,一般挽留客户
7567,87,1,46.0,5,3,1,一般发展客户
9335,16,1,46.0,2,1,1,一般挽留客户
6260,80,1,46.0,5,3,1,一般发展客户
5969,1,1,46.0,1,1,1,一般挽留客户
129,70,1,46.0,5,3,1,一般发展客户
9772,58,1,46.0,4,2,1,一般发展客户
2748,39,1,46.0,3,2,1,一般挽留客户
942,22,1,46.0,2,1,1,一般挽留客户
9085,82,1,46.0,5,3,1,一般发展客户
1485,13,1,46.0,2,1,1,一般挽留客户
5586,78,1,46.0,5,3,1,一般发展客户
6044,66,1,46.0,5,3,1,一般发展客户
6820,53,1,46.0,4,2,1,一般发展客户
274,36,1,46.0,3,2,1,一般挽留客户
6588,88,1,46.0,5,3,1,一般发展客户
801,19,1,46.0,2,1,1,一般挽留客户
787,81,1,46.0,5,3,1,一般发展客户
2029,3,1,46.0,1,1,1,一般挽留客户
5268,71,1,46.0,5,3,1,一般发展客户
3524,59,1,46.0,4,2,1,一般发展客户
9449,41,1,46.0,3,2,1,一般挽留客户
5049,27,1,46.0,3,1,1,一般挽留客户
9316,85,1,46.0,5,3,1,一般发展客户
3623,13,1,46.0,2,1,1,一般挽留客户
9074,78,1,46.0,5,3,1,一般发展客户
5688,67,1,46.0,5,3,1,一般发展客户
9715,53,1,46.0,4,2,1,一般发展客户
5324,37,1,46.0,3,2,1,一般挽留客户
7934,88,1,46.0,5,3,1,一般发展客户
8402,19,1,46.0,2,1,1,一般挽留客户
9150,81,1,46.0,5,3,1,一般发展客户
80,8,1,46.0,1,1,1,一般挽留客户
610,72,1,46.0,5,3,1,一般发展客户
2010,62,1,46.0,4,2,1,一般发展客户
7734,51,1,46.0,4,2,1,一般发展客户
1091,29,1,46.0,3,1,1,一般挽留客户
4487,86,1,46.0,5,3,1,一般发展客户
2676,15,1,46.0,2,1,1,一般挽留客户
2340,79,1,46.0,5,3,1,一般发展客户
4112,68,1,46.0,5,3,1,一般发展客户
925,58,1,46.0,4,2,1,一般发展客户
1932,39,1,46.0,3,2,1,一般挽留客户
5865,21,1,46.0,2,1,1,一般挽留客户
6886,82,1,46.0,5,3,1,一般发展客户
4834,12,1,46.0,2,1,1,一般挽留客户
6912,74,1,46.0,5,3,1,一般发展客户
3452,32,1,45.0,3,1,1,一般挽留客户
7770,70,1,45.0,5,3,1,一般发展客户
5377,69,1,44.0,5,3,1,一般发展客户
9492,44,1,44.0,4,2,1,一般发展客户
3386,75,1,44.0,5,3,1,一般发展客户
2275,48,1,44.0,4,2,1,一般发展客户
4179,1,1,44.0,1,1,1,一般挽留客户
7306,53,1,44.0,4,2,1,一般发展客户
164,6,1,44.0,1,1,1,一般挽留客户
4939,28,1,42.87,3,1,1,一般挽留客户
882,64,1,42.0,4,2,1,一般发展客户
3871,15,1,42.0,2,1,1,一般挽留客户
5375,63,1,42.0,4,2,1,一般发展客户
4235,72,1,41.0,5,3,1,一般发展客户
6721,1,1,41.0,1,1,1,一般挽留客户
1351,53,1,40.0,4,2,1,一般发展客户
3943,17,1,40.0,2,1,1,一般挽留客户
9051,81,1,40.0,5,3,1,一般发展客户
1648,24,1,40.0,2,1,1,一般挽留客户
2730,83,1,40.0,5,3,1,一般发展客户
6952,26,1,40.0,3,1,1,一般挽留客户
4344,54,1,39.0,4,2,1,一般发展客户
248,77,1,39.0,5,3,1,一般发展客户
7456,89,1,39.0,5,3,1,一般发展客户
1668,26,1,38.95,3,1,1,一般挽留客户
9053,82,1,38.0,5,3,1,一般发展客户
4824,32,1,37.0,3,1,1,一般挽留客户
3757,12,1,36.0,2,1,1,一般挽留客户
6442,46,1,36.0,4,2,1,一般发展客户
1238,82,1,36.0,5,3,1,一般发展客户
4681,3,1,36.0,1,1,1,一般挽留客户
3278,42,1,36.0,3,2,1,一般挽留客户
7243,75,1,36.0,5,3,1,一般发展客户
8947,35,1,36.0,3,2,1,一般挽留客户
6088,70,1,36.0,5,3,1,一般发展客户
9120,26,1,36.0,3,1,1,一般挽留客户
1660,57,1,36.0,4,2,1,一般发展客户
3366,18,1,36.0,2,1,1,一般挽留客户
8989,50,1,36.0,4,2,1,一般发展客户
5079,83,1,36.0,5,3,1,一般发展客户
1593,7,1,36.0,1,1,1,一般挽留客户
203,45,1,36.0,4,2,1,一般发展客户
92,80,1,36.0,5,3,1,一般发展客户
8987,0,1,36.0,1,1,1,一般挽留客户
720,39,1,36.0,3,2,1,一般挽留客户
9902,72,1,36.0,5,3,1,一般发展客户
4821,30,1,36.0,3,1,1,一般挽留客户
7378,64,1,36.0,4,2,1,一般发展客户
3018,22,1,36.0,2,1,1,一般挽留客户
4159,54,1,36.0,4,2,1,一般发展客户
8574,87,1,36.0,5,3,1,一般发展客户
4964,12,1,36.0,2,1,1,一般挽留客户
9284,49,1,36.0,4,2,1,一般发展客户
1740,82,1,36.0,5,3,1,一般发展客户
2139,4,1,36.0,1,1,1,一般挽留客户
4004,43,1,36.0,4,2,1,一般发展客户
7597,76,1,36.0,5,3,1,一般发展客户
2408,36,1,36.0,3,2,1,一般挽留客户
7552,70,1,36.0,5,3,1,一般发展客户
2384,28,1,36.0,3,1,1,一般挽留客户
6562,60,1,36.0,4,2,1,一般发展客户
9756,18,1,36.0,2,1,1,一般挽留客户
1032,52,1,36.0,4,2,1,一般发展客户
7547,83,1,36.0,5,3,1,一般发展客户
8730,11,1,36.0,1,1,1,一般挽留客户
9286,45,1,36.0,4,2,1,一般发展客户
841,80,1,36.0,5,3,1,一般发展客户
3139,2,1,36.0,1,1,1,一般挽留客户
9437,39,1,36.0,3,2,1,一般挽留客户
8321,74,1,36.0,5,3,1,一般发展客户
2132,31,1,36.0,3,1,1,一般挽留客户
8596,64,1,36.0,4,2,1,一般发展客户
3999,23,1,36.0,2,1,1,一般挽留客户
5349,55,1,36.0,4,2,1,一般发展客户
1634,15,1,36.0,2,1,1,一般挽留客户
4274,50,1,36.0,4,2,1,一般发展客户
6758,82,1,36.0,5,3,1,一般发展客户
7528,5,1,36.0,1,1,1,一般挽留客户
4126,43,1,36.0,4,2,1,一般发展客户
4685,78,1,36.0,5,3,1,一般发展客户
147,37,1,36.0,3,2,1,一般挽留客户
3830,71,1,36.0,5,3,1,一般发展客户
1992,30,1,36.0,3,1,1,一般挽留客户
2323,62,1,36.0,4,2,1,一般发展客户
9309,19,1,36.0,2,1,1,一般挽留客户
9861,52,1,36.0,4,2,1,一般发展客户
3455,84,1,36.0,5,3,1,一般发展客户
444,12,1,36.0,1,1,1,一般挽留客户
520,46,1,36.0,4,2,1,一般发展客户
9469,81,1,36.0,5,3,1,一般发展客户
1338,3,1,36.0,1,1,1,一般挽留客户
7145,40,1,36.0,3,2,1,一般挽留客户
3766,75,1,36.0,5,3,1,一般发展客户
2480,33,1,36.0,3,1,1,一般挽留客户
6802,67,1,36.0,5,3,1,一般发展客户
2577,24,1,36.0,2,1,1,一般挽留客户
6881,55,1,36.0,4,2,1,一般发展客户
7147,16,1,36.0,2,1,1,一般挽留客户
4758,50,1,36.0,4,2,1,一般发展客户
2846,83,1,36.0,5,3,1,一般发展客户
5318,6,1,36.0,1,1,1,一般挽留客户
6555,44,1,36.0,4,2,1,一般发展客户
6568,79,1,36.0,5,3,1,一般发展客户
3608,38,1,36.0,3,2,1,一般挽留客户
6898,72,1,36.0,5,3,1,一般发展客户
3977,30,1,36.0,3,1,1,一般挽留客户
635,64,1,36.0,4,2,1,一般发展客户
4350,20,1,36.0,2,1,1,一般挽留客户
5154,53,1,36.0,4,2,1,一般发展客户
7502,85,1,36.0,5,3,1,一般发展客户
334,0,1,35.0,1,1,1,一般挽留客户
3829,77,1,35.0,5,3,1,一般发展客户
3037,84,1,35.0,5,3,1,一般发展客户
7915,89,1,34.0,5,3,1,一般发展客户
8930,42,1,34.0,3,2,1,一般挽留客户
7982,61,1,34.0,4,2,1,一般发展客户
782,77,1,34.0,5,3,1,一般发展客户
5397,29,1,34.0,3,1,1,一般挽留客户
6447,63,1,31.0,4,2,1,一般发展客户
485,29,1,31.0,3,1,1,一般挽留客户
7235,73,1,31.0,5,3,1,一般发展客户
5175,34,1,31.0,3,1,1,一般挽留客户
6424,74,1,31.0,5,3,1,一般发展客户
693,50,1,31.0,4,2,1,一般发展客户
3361,64,1,30.0,4,2,1,一般发展客户
275,46,1,29.0,4,2,1,一般发展客户
9373,55,1,29.0,4,2,1,一般发展客户
2224,86,1,29.0,5,3,1,一般发展客户
7190,65,1,28.0,5,2,1,一般发展客户
6874,41,1,28.0,3,2,1,一般挽留客户
2178,21,1,28.0,2,1,1,一般挽留客户
8749,2,1,28.0,1,1,1,一般挽留客户
8737,57,1,28.0,4,2,1,一般发展客户
3192,35,1,28.0,3,2,1,一般挽留客户
9371,14,1,28.0,2,1,1,一般挽留客户
4032,69,1,28.0,5,3,1,一般发展客户
346,42,1,28.0,3,2,1,一般挽留客户
3799,22,1,28.0,2,1,1,一般挽留客户
9323,9,1,28.0,1,1,1,一般挽留客户
3666,61,1,28.0,4,2,1,一般发展客户
9156,36,1,28.0,3,2,1,一般挽留客户
3865,15,1,28.0,2,1,1,一般挽留客户
9035,85,1,28.0,5,3,1,一般发展客户
8963,42,1,28.0,3,2,1,一般挽留客户
7862,33,1,28.0,3,1,1,一般挽留客户
1746,10,1,28.0,1,1,1,一般挽留客户
1900,64,1,28.0,4,2,1,一般发展客户
9245,36,1,28.0,3,2,1,一般挽留客户
87,16,1,28.0,2,1,1,一般挽留客户
5811,87,1,28.0,5,3,1,一般发展客户
9806,53,1,28.0,4,2,1,一般发展客户
9344,34,1,28.0,3,1,1,一般挽留客户
4706,10,1,28.0,1,1,1,一般挽留客户
2439,44,1,27.0,4,2,1,一般发展客户
4908,60,1,27.0,4,2,1,一般发展客户
1013,7,1,27.0,1,1,1,一般挽留客户
5836,90,1,27.0,5,3,1,一般发展客户
4012,24,1,27.0,2,1,1,一般挽留客户
7594,57,1,26.0,4,2,1,一般发展客户
6380,81,1,26.0,5,3,1,一般发展客户
172,45,1,25.0,4,2,1,一般发展客户
3034,67,1,25.0,5,3,1,一般发展客户
5185,65,1,22.0,5,2,1,一般发展客户
4788,66,1,22.0,5,3,1,一般发展客户
8509,13,1,22.0,2,1,1,一般挽留客户
2587,63,1,22.0,4,2,1,一般发展客户
2284,87,1,21.0,5,3,1,一般发展客户
3288,73,1,21.0,5,3,1,一般发展客户
4812,63,1,18.0,4,2,1,一般发展客户
7057,17,1,18.0,2,1,1,一般挽留客户
745,68,1,18.0,5,3,1,一般发展客户
4771,25,1,18.0,2,1,1,一般挽留客户
9381,82,1,18.0,5,3,1,一般发展客户
2509,50,1,18.0,4,2,1,一般发展客户
